id,video_dir,video_name,class,split
0001059,INCLUDE/Home/48. Card/MVI_9082.MP4,MVI_9082.MP4,card,train
0001060,INCLUDE/Home/48. Card/MVI_9083.MP4,MVI_9083.MP4,card,train
0001061,INCLUDE/Home/48. Card/MVI_4952.MOV,MVI_4952.MOV,card,val
0001062,INCLUDE/Home/48. Card/MVI_8853.MP4,MVI_8853.MP4,card,train
0001063,INCLUDE/Home/48. Card/MVI_4951.MOV,MVI_4951.MOV,card,train
0001064,INCLUDE/Home/48. Card/MVI_8851.MP4,MVI_8851.MP4,card,val
0001065,INCLUDE/Home/48. Card/MVI_4950.MOV,MVI_4950.MOV,card,train
0001066,INCLUDE/Home/48. Card/MVI_8854.MP4,MVI_8854.MP4,card,train
0001067,INCLUDE/Home/48. Card/MVI_4446.MOV,MVI_4446.MOV,card,train
0001068,INCLUDE/Home/48. Card/MVI_4445.MOV,MVI_4445.MOV,card,train
0001069,INCLUDE/Home/47. Gift/MVI_9079.MP4,MVI_9079.MP4,gift,train
0001070,INCLUDE/Home/47. Gift/MVI_9081.MP4,MVI_9081.MP4,gift,train
0001071,INCLUDE/Home/47. Gift/MVI_8847.MP4,MVI_8847.MP4,gift,train
0001072,INCLUDE/Home/47. Gift/MVI_4947.MOV,MVI_4947.MOV,gift,train
0001073,INCLUDE/Home/47. Gift/MVI_4949.MOV,MVI_4949.MOV,gift,train
0001074,INCLUDE/Home/47. Gift/MVI_8849.MP4,MVI_8849.MP4,gift,train
0001075,INCLUDE/Home/47. Gift/MVI_8848.MP4,MVI_8848.MP4,gift,train
0001076,INCLUDE/Home/47. Gift/MVI_4948.MOV,MVI_4948.MOV,gift,train
0001077,INCLUDE/Home/47. Gift/MVI_4441.MOV,MVI_4441.MOV,gift,val
0001078,INCLUDE/Home/47. Gift/MVI_4443.MOV,MVI_4443.MOV,gift,train
0001079,INCLUDE/Home/47. Gift/MVI_4444.MOV,MVI_4444.MOV,gift,val
0001080,INCLUDE/Home/41. Letter/MVI_8825.MP4,MVI_8825.MP4,letter,val
0001081,INCLUDE/Home/41. Letter/MVI_8824.MP4,MVI_8824.MP4,letter,train
0001082,INCLUDE/Home/41. Letter/MVI_4930.MOV,MVI_4930.MOV,letter,train
0001083,INCLUDE/Home/41. Letter/MVI_9056.MP4,MVI_9056.MP4,letter,train
0001084,INCLUDE/Home/41. Letter/MVI_8822.MP4,MVI_8822.MP4,letter,train
0001085,INCLUDE/Home/41. Letter/MVI_9055.MP4,MVI_9055.MP4,letter,train
0001086,INCLUDE/Home/41. Letter/MVI_9054.MP4,MVI_9054.MP4,letter,train
0001087,INCLUDE/Home/41. Letter/MVI_4416.MOV,MVI_4416.MOV,letter,train
0001088,INCLUDE/Home/41. Letter/MVI_4418.MOV,MVI_4418.MOV,letter,train
0001089,INCLUDE/Home/41. Letter/MVI_4419.MOV,MVI_4419.MOV,letter,val
0001090,INCLUDE/Home/41. Letter/MVI_4929.MOV,MVI_4929.MOV,letter,train
0001091,INCLUDE/Clothes/37. Hat/MVI_8600.MP4,MVI_8600.MP4,hat,train
0001092,INCLUDE/Clothes/37. Hat/MVI_5155.MOV,MVI_5155.MOV,hat,train
0001093,INCLUDE/Clothes/37. Hat/MVI_3691.MOV,MVI_3691.MOV,hat,train
0001094,INCLUDE/Clothes/37. Hat/MVI_3690.MOV,MVI_3690.MOV,hat,val
0001095,INCLUDE/Clothes/37. Hat/MVI_5008.MOV,MVI_5008.MOV,hat,train
0001096,INCLUDE/Clothes/37. Hat/MVI_3985.MOV,MVI_3985.MOV,hat,train
0001097,INCLUDE/Clothes/37. Hat/MVI_3984.MOV,MVI_3984.MOV,hat,train
0001098,INCLUDE/Clothes/37. Hat/MVI_3986.MOV,MVI_3986.MOV,hat,train
0001099,INCLUDE/Clothes/37. Hat/MVI_4197.MOV,MVI_4197.MOV,hat,train
0001100,INCLUDE/Clothes/37. Hat/MVI_3835.MOV,MVI_3835.MOV,hat,train
0001101,INCLUDE/Clothes/37. Hat/MVI_3837.MOV,MVI_3837.MOV,hat,train
0001102,INCLUDE/Clothes/37. Hat/MVI_3836.MOV,MVI_3836.MOV,hat,train
0001103,INCLUDE/Clothes/37. Hat/MVI_3688.MOV,MVI_3688.MOV,hat,train
0001104,INCLUDE/Clothes/37. Hat/MVI_5006.MOV,MVI_5006.MOV,hat,val
0001105,INCLUDE/Clothes/37. Hat/MVI_4867.MOV,MVI_4867.MOV,hat,train
0001106,INCLUDE/Clothes/37. Hat/MVI_5007.MOV,MVI_5007.MOV,hat,train
0001107,INCLUDE/Clothes/41. Shirt/MVI_5018.MOV,MVI_5018.MOV,shirt,train
0001108,INCLUDE/Clothes/41. Shirt/MVI_4879.MOV,MVI_4879.MOV,shirt,val
0001109,INCLUDE/Clothes/41. Shirt/MVI_5019.MOV,MVI_5019.MOV,shirt,train
0001110,INCLUDE/Clothes/41. Shirt/MVI_4880.MOV,MVI_4880.MOV,shirt,train
0001111,INCLUDE/Clothes/41. Shirt/MVI_8605.MP4,MVI_8605.MP4,shirt,train
0001112,INCLUDE/Clothes/41. Shirt/MVI_3849.MOV,MVI_3849.MOV,shirt,train
0001113,INCLUDE/Clothes/41. Shirt/MVI_3848.MOV,MVI_3848.MOV,shirt,train
0001114,INCLUDE/Clothes/41. Shirt/MVI_5020.MOV,MVI_5020.MOV,shirt,train
0001115,INCLUDE/Clothes/41. Shirt/MVI_4001.MOV,MVI_4001.MOV,shirt,train
0001116,INCLUDE/Clothes/41. Shirt/MVI_4000.MOV,MVI_4000.MOV,shirt,train
0001117,INCLUDE/Clothes/41. Shirt/MVI_3703.MOV,MVI_3703.MOV,shirt,train
0001118,INCLUDE/Clothes/41. Shirt/MVI_3701.MOV,MVI_3701.MOV,shirt,train
0001119,INCLUDE/Clothes/41. Shirt/MVI_5166.MOV,MVI_5166.MOV,shirt,train
0001120,INCLUDE/Clothes/41. Shirt/MVI_3847.MOV,MVI_3847.MOV,shirt,val
0001121,INCLUDE/Clothes/41. Shirt/MVI_5167.MOV,MVI_5167.MOV,shirt,train
0001122,INCLUDE/Clothes/41. Shirt/MVI_4877.MOV,MVI_4877.MOV,shirt,train
0001123,INCLUDE/Clothes/45. Pocket/MVI_5178.MOV,MVI_5178.MOV,pocket,val
0001124,INCLUDE/Clothes/45. Pocket/MVI_3859.MOV,MVI_3859.MOV,pocket,train
0001125,INCLUDE/Clothes/45. Pocket/MVI_5031.MOV,MVI_5031.MOV,pocket,train
0001126,INCLUDE/Clothes/45. Pocket/MVI_5033.MOV,MVI_5033.MOV,pocket,train
0001127,INCLUDE/Clothes/45. Pocket/MVI_4890.MOV,MVI_4890.MOV,pocket,train
0001128,INCLUDE/Clothes/45. Pocket/MVI_8610.MP4,MVI_8610.MP4,pocket,train
0001129,INCLUDE/Clothes/45. Pocket/MVI_3862.MOV,MVI_3862.MOV,pocket,train
0001130,INCLUDE/Clothes/45. Pocket/MVI_5180.MOV,MVI_5180.MOV,pocket,train
0001131,INCLUDE/Clothes/45. Pocket/MVI_3861.MOV,MVI_3861.MOV,pocket,train
0001132,INCLUDE/Clothes/45. Pocket/MVI_4013.MOV,MVI_4013.MOV,pocket,train
0001133,INCLUDE/Clothes/45. Pocket/MVI_4205.MOV,MVI_4205.MOV,pocket,val
0001134,INCLUDE/Clothes/45. Pocket/MVI_4012.MOV,MVI_4012.MOV,pocket,train
0001135,INCLUDE/Clothes/45. Pocket/MVI_4011.MOV,MVI_4011.MOV,pocket,train
0001136,INCLUDE/Clothes/45. Pocket/MVI_3715.MOV,MVI_3715.MOV,pocket,train
0001137,INCLUDE/Clothes/45. Pocket/MVI_3714.MOV,MVI_3714.MOV,pocket,train
0001138,INCLUDE/Clothes/45. Pocket/MVI_3713.MOV,MVI_3713.MOV,pocket,train
0001139,INCLUDE/Clothes/40. Skirt/MVI_8604.MP4,MVI_8604.MP4,skirt,train
0001140,INCLUDE/Clothes/40. Skirt/MVI_3998.MOV,MVI_3998.MOV,skirt,train
0001141,INCLUDE/Clothes/40. Skirt/MVI_4200.MOV,MVI_4200.MOV,skirt,train
0001142,INCLUDE/Clothes/40. Skirt/MVI_3996.MOV,MVI_3996.MOV,skirt,train
0001143,INCLUDE/Clothes/40. Skirt/MVI_5165.MOV,MVI_5165.MOV,skirt,train
0001144,INCLUDE/Clothes/40. Skirt/MVI_3845.MOV,MVI_3845.MOV,skirt,train
0001145,INCLUDE/Clothes/40. Skirt/MVI_3844.MOV,MVI_3844.MOV,skirt,train
0001146,INCLUDE/Clothes/40. Skirt/MVI_5164.MOV,MVI_5164.MOV,skirt,train
0001147,INCLUDE/Clothes/40. Skirt/MVI_3846.MOV,MVI_3846.MOV,skirt,val
0001148,INCLUDE/Clothes/40. Skirt/MVI_5163.MOV,MVI_5163.MOV,skirt,val
0001149,INCLUDE/Clothes/40. Skirt/MVI_5017.MOV,MVI_5017.MOV,skirt,train
0001150,INCLUDE/Clothes/40. Skirt/MVI_5016.MOV,MVI_5016.MOV,skirt,train
0001151,INCLUDE/Clothes/40. Skirt/MVI_4874.MOV,MVI_4874.MOV,skirt,train
0001152,INCLUDE/Clothes/40. Skirt/MVI_3699.MOV,MVI_3699.MOV,skirt,train
0001153,INCLUDE/Clothes/40. Skirt/MVI_5015.MOV,MVI_5015.MOV,skirt,train
0001154,INCLUDE/Clothes/46. Clothing/MVI_3865.MOV,MVI_3865.MOV,clothing,train
0001155,INCLUDE/Clothes/46. Clothing/MVI_5036.MOV,MVI_5036.MOV,clothing,val
0001156,INCLUDE/Clothes/46. Clothing/MVI_4894.MOV,MVI_4894.MOV,clothing,train
0001157,INCLUDE/Clothes/46. Clothing/MVI_3863.MOV,MVI_3863.MOV,clothing,train
0001158,INCLUDE/Clothes/46. Clothing/MVI_4895.MOV,MVI_4895.MOV,clothing,train
0001159,INCLUDE/Clothes/46. Clothing/MVI_8611.MP4,MVI_8611.MP4,clothing,train
0001160,INCLUDE/Clothes/46. Clothing/MVI_3718.MOV,MVI_3718.MOV,clothing,train
0001161,INCLUDE/Clothes/46. Clothing/MVI_5182.MOV,MVI_5182.MOV,clothing,train
0001162,INCLUDE/Clothes/46. Clothing/MVI_5035.MOV,MVI_5035.MOV,clothing,train
0001163,INCLUDE/Clothes/46. Clothing/MVI_5034.MOV,MVI_5034.MOV,clothing,train
0001164,INCLUDE/Clothes/46. Clothing/MVI_4206.MOV,MVI_4206.MOV,clothing,train
0001165,INCLUDE/Clothes/46. Clothing/MVI_4015.MOV,MVI_4015.MOV,clothing,train
0001166,INCLUDE/Clothes/46. Clothing/MVI_4014.MOV,MVI_4014.MOV,clothing,train
0001167,INCLUDE/Clothes/46. Clothing/MVI_4016.MOV,MVI_4016.MOV,clothing,train
0001168,INCLUDE/Clothes/46. Clothing/MVI_3716.MOV,MVI_3716.MOV,clothing,val
0001169,INCLUDE/Clothes/46. Clothing/MVI_3717.MOV,MVI_3717.MOV,clothing,train
0001170,INCLUDE/Clothes/42. T-Shirt/MVI_5022.MOV,MVI_5022.MOV,t-shirt,train
0001171,INCLUDE/Clothes/42. T-Shirt/MVI_4881.MOV,MVI_4881.MOV,t-shirt,train
0001172,INCLUDE/Clothes/42. T-Shirt/MVI_5021.MOV,MVI_5021.MOV,t-shirt,val
0001173,INCLUDE/Clothes/42. T-Shirt/MVI_4883.MOV,MVI_4883.MOV,t-shirt,train
0001174,INCLUDE/Clothes/42. T-Shirt/MVI_8606.MP4,MVI_8606.MP4,t-shirt,train
0001175,INCLUDE/Clothes/42. T-Shirt/MVI_4004.MOV,MVI_4004.MOV,t-shirt,train
0001176,INCLUDE/Clothes/42. T-Shirt/MVI_4202.MOV,MVI_4202.MOV,t-shirt,train
0001177,INCLUDE/Clothes/42. T-Shirt/MVI_4002.MOV,MVI_4002.MOV,t-shirt,train
0001178,INCLUDE/Clothes/42. T-Shirt/MVI_4003.MOV,MVI_4003.MOV,t-shirt,train
0001179,INCLUDE/Clothes/42. T-Shirt/MVI_5171.MOV,MVI_5171.MOV,t-shirt,train
0001180,INCLUDE/Clothes/42. T-Shirt/MVI_3850.MOV,MVI_3850.MOV,t-shirt,train
0001181,INCLUDE/Clothes/42. T-Shirt/MVI_5170.MOV,MVI_5170.MOV,t-shirt,train
0001182,INCLUDE/Clothes/42. T-Shirt/MVI_3852.MOV,MVI_3852.MOV,t-shirt,train
0001183,INCLUDE/Clothes/42. T-Shirt/MVI_3704.MOV,MVI_3704.MOV,t-shirt,val
0001184,INCLUDE/Clothes/42. T-Shirt/MVI_3705.MOV,MVI_3705.MOV,t-shirt,train
0001185,INCLUDE/Clothes/42. T-Shirt/MVI_3706.MOV,MVI_3706.MOV,t-shirt,train
0001186,INCLUDE/Clothes/43. Pant/MVI_5024.MOV,MVI_5024.MOV,pant,train
0001187,INCLUDE/Clothes/43. Pant/MVI_4886.MOV,MVI_4886.MOV,pant,train
0001188,INCLUDE/Clothes/43. Pant/MVI_5025.MOV,MVI_5025.MOV,pant,train
0001189,INCLUDE/Clothes/43. Pant/MVI_3708.MOV,MVI_3708.MOV,pant,train
0001190,INCLUDE/Clothes/43. Pant/MVI_4885.MOV,MVI_4885.MOV,pant,val
0001191,INCLUDE/Clothes/43. Pant/MVI_4884.MOV,MVI_4884.MOV,pant,train
0001192,INCLUDE/Clothes/43. Pant/MVI_5026.MOV,MVI_5026.MOV,pant,train
0001193,INCLUDE/Clothes/43. Pant/MVI_3709.MOV,MVI_3709.MOV,pant,train
0001194,INCLUDE/Clothes/43. Pant/MVI_8607.MP4,MVI_8607.MP4,pant,val
0001195,INCLUDE/Clothes/43. Pant/MVI_4007.MOV,MVI_4007.MOV,pant,train
0001196,INCLUDE/Clothes/43. Pant/MVI_4005.MOV,MVI_4005.MOV,pant,train
0001197,INCLUDE/Clothes/43. Pant/MVI_5172.MOV,MVI_5172.MOV,pant,train
0001198,INCLUDE/Clothes/43. Pant/MVI_3853.MOV,MVI_3853.MOV,pant,train
0001199,INCLUDE/Clothes/43. Pant/MVI_3707.MOV,MVI_3707.MOV,pant,train
0001200,INCLUDE/Clothes/43. Pant/MVI_5174.MOV,MVI_5174.MOV,pant,train
0001201,INCLUDE/Clothes/43. Pant/MVI_3854.MOV,MVI_3854.MOV,pant,train
0001202,INCLUDE/Clothes/39. Suit/MVI_3697.MOV,MVI_3697.MOV,suit,train
0001203,INCLUDE/Clothes/39. Suit/MVI_4199.MOV,MVI_4199.MOV,suit,train
0001204,INCLUDE/Clothes/39. Suit/MVI_3991.MOV,MVI_3991.MOV,suit,train
0001205,INCLUDE/Clothes/39. Suit/MVI_3990.MOV,MVI_3990.MOV,suit,train
0001206,INCLUDE/Clothes/39. Suit/MVI_3992.MOV,MVI_3992.MOV,suit,train
0001207,INCLUDE/Clothes/39. Suit/MVI_4871.MOV,MVI_4871.MOV,suit,train
0001208,INCLUDE/Clothes/39. Suit/MVI_5012.MOV,MVI_5012.MOV,suit,val
0001209,INCLUDE/Clothes/39. Suit/MVI_4873.MOV,MVI_4873.MOV,suit,train
0001210,INCLUDE/Clothes/39. Suit/MVI_4872.MOV,MVI_4872.MOV,suit,val
0001211,INCLUDE/Clothes/39. Suit/MVI_3842.MOV,MVI_3842.MOV,suit,train
0001212,INCLUDE/Clothes/39. Suit/MVI_5160.MOV,MVI_5160.MOV,suit,train
0001213,INCLUDE/Clothes/39. Suit/MVI_5014.MOV,MVI_5014.MOV,suit,train
0001214,INCLUDE/Clothes/39. Suit/MVI_3698.MOV,MVI_3698.MOV,suit,train
0001215,INCLUDE/Clothes/39. Suit/MVI_3841.MOV,MVI_3841.MOV,suit,train
0001216,INCLUDE/Clothes/39. Suit/MVI_5161.MOV,MVI_5161.MOV,suit,train
0001217,INCLUDE/Clothes/38. Dress/MVI_3694.MOV,MVI_3694.MOV,dress,val
0001218,INCLUDE/Clothes/38. Dress/MVI_8601.MP4,MVI_8601.MP4,dress,train
0001219,INCLUDE/Clothes/38. Dress/MVI_3696.MOV,MVI_3696.MOV,dress,train
0001220,INCLUDE/Clothes/38. Dress/MVI_5157.MOV,MVI_5157.MOV,dress,train
0001221,INCLUDE/Clothes/38. Dress/MVI_5009.MOV,MVI_5009.MOV,dress,train
0001222,INCLUDE/Clothes/38. Dress/MVI_4868.MOV,MVI_4868.MOV,dress,train
0001223,INCLUDE/Clothes/38. Dress/MVI_4869.MOV,MVI_4869.MOV,dress,train
0001224,INCLUDE/Clothes/38. Dress/MVI_4198.MOV,MVI_4198.MOV,dress,val
0001225,INCLUDE/Clothes/38. Dress/MVI_3838.MOV,MVI_3838.MOV,dress,train
0001226,INCLUDE/Clothes/38. Dress/MVI_3839.MOV,MVI_3839.MOV,dress,train
0001227,INCLUDE/Clothes/38. Dress/MVI_3989.MOV,MVI_3989.MOV,dress,train
0001228,INCLUDE/Clothes/38. Dress/MVI_3988.MOV,MVI_3988.MOV,dress,train
0001229,INCLUDE/Clothes/38. Dress/MVI_3987.MOV,MVI_3987.MOV,dress,train
0001230,INCLUDE/Clothes/38. Dress/MVI_5011.MOV,MVI_5011.MOV,dress,train
0001231,INCLUDE/Clothes/38. Dress/MVI_5158.MOV,MVI_5158.MOV,dress,train
0001232,INCLUDE/Clothes/38. Dress/MVI_3840.MOV,MVI_3840.MOV,dress,train
0001233,INCLUDE/Clothes/44. Shoes/MVI_5030.MOV,MVI_5030.MOV,shoes,train
0001234,INCLUDE/Clothes/44. Shoes/MVI_3858.MOV,MVI_3858.MOV,shoes,train
0001235,INCLUDE/Clothes/44. Shoes/MVI_4204.MOV,MVI_4204.MOV,shoes,train
0001236,INCLUDE/Clothes/44. Shoes/MVI_4010.MOV,MVI_4010.MOV,shoes,train
0001237,INCLUDE/Clothes/44. Shoes/MVI_4008.MOV,MVI_4008.MOV,shoes,train
0001238,INCLUDE/Clothes/44. Shoes/MVI_8608.MP4,MVI_8608.MP4,shoes,val
0001239,INCLUDE/Clothes/44. Shoes/MVI_5177.MOV,MVI_5177.MOV,shoes,train
0001240,INCLUDE/Clothes/44. Shoes/MVI_4889.MOV,MVI_4889.MOV,shoes,train
0001241,INCLUDE/Clothes/44. Shoes/MVI_3856.MOV,MVI_3856.MOV,shoes,train
0001242,INCLUDE/Clothes/44. Shoes/MVI_4888.MOV,MVI_4888.MOV,shoes,train
0001243,INCLUDE/Clothes/44. Shoes/MVI_5176.MOV,MVI_5176.MOV,shoes,train
0001244,INCLUDE/Clothes/44. Shoes/MVI_3711.MOV,MVI_3711.MOV,shoes,train
0001245,INCLUDE/Clothes/44. Shoes/MVI_5028.MOV,MVI_5028.MOV,shoes,val
0001246,INCLUDE/Clothes/44. Shoes/MVI_5029.MOV,MVI_5029.MOV,shoes,train
0001247,INCLUDE/Clothes/44. Shoes/MVI_5175.MOV,MVI_5175.MOV,shoes,train
0001248,INCLUDE/Clothes/44. Shoes/MVI_3712.MOV,MVI_3712.MOV,shoes,train
0001249,INCLUDE/Electronics/60. Radio/MVI_9119.MP4,MVI_9119.MP4,radio,train
0001250,INCLUDE/Electronics/60. Radio/MVI_5419.MOV,MVI_5419.MOV,radio,train
0001251,INCLUDE/Electronics/60. Radio/MVI_9121.MP4,MVI_9121.MP4,radio,train
0001252,INCLUDE/Electronics/60. Radio/MVI_5418.MOV,MVI_5418.MOV,radio,val
0001253,INCLUDE/Electronics/60. Radio/MVI_4562.MOV,MVI_4562.MOV,radio,train
0001254,INCLUDE/Electronics/60. Radio/MVI_4561.MOV,MVI_4561.MOV,radio,val
0001255,INCLUDE/Electronics/60. Radio/MVI_4564.MOV,MVI_4564.MOV,radio,train
0001256,INCLUDE/Electronics/60. Radio/MVI_4989.MOV,MVI_4989.MOV,radio,train
0001257,INCLUDE/Electronics/60. Radio/MVI_4988.MOV,MVI_4988.MOV,radio,train
0001258,INCLUDE/Electronics/60. Radio/MVI_5416.MOV,MVI_5416.MOV,radio,train
0001259,INCLUDE/Electronics/60. Radio/MVI_5417.MOV,MVI_5417.MOV,radio,train
0001260,INCLUDE/Electronics/51. Clock/MVI_9092.MP4,MVI_9092.MP4,clock,val
0001261,INCLUDE/Electronics/51. Clock/MVI_5379.MOV,MVI_5379.MOV,clock,train
0001262,INCLUDE/Electronics/51. Clock/MVI_9091.MP4,MVI_9091.MP4,clock,train
0001263,INCLUDE/Electronics/51. Clock/MVI_5381.MOV,MVI_5381.MOV,clock,train
0001264,INCLUDE/Electronics/51. Clock/MVI_4959.MOV,MVI_4959.MOV,clock,train
0001265,INCLUDE/Electronics/51. Clock/MVI_4960.MOV,MVI_4960.MOV,clock,train
0001266,INCLUDE/Electronics/51. Clock/MVI_4527.MOV,MVI_4527.MOV,clock,train
0001267,INCLUDE/Electronics/51. Clock/MVI_4526.MOV,MVI_4526.MOV,clock,train
0001268,INCLUDE/Electronics/51. Clock/MVI_4524.MOV,MVI_4524.MOV,clock,train
0001269,INCLUDE/Electronics/51. Clock/MVI_4525.MOV,MVI_4525.MOV,clock,train
0001270,INCLUDE/Electronics/59. Television/MVI_9118.MP4,MVI_9118.MP4,television,train
0001271,INCLUDE/Electronics/59. Television/MVI_4560.MOV,MVI_4560.MOV,television,val
0001272,INCLUDE/Electronics/59. Television/MVI_4559.MOV,MVI_4559.MOV,television,train
0001273,INCLUDE/Electronics/59. Television/MVI_4558.MOV,MVI_4558.MOV,television,train
0001274,INCLUDE/Electronics/59. Television/MVI_4557.MOV,MVI_4557.MOV,television,train
0001275,INCLUDE/Electronics/59. Television/MVI_5415.MOV,MVI_5415.MOV,television,train
0001276,INCLUDE/Electronics/59. Television/MVI_5414.MOV,MVI_5414.MOV,television,train
0001277,INCLUDE/Electronics/59. Television/MVI_5413.MOV,MVI_5413.MOV,television,val
0001278,INCLUDE/Electronics/59. Television/MVI_9117.MP4,MVI_9117.MP4,television,train
0001279,INCLUDE/Electronics/59. Television/MVI_9116.MP4,MVI_9116.MP4,television,train
0001280,INCLUDE/Electronics/59. Television/MVI_5412.MOV,MVI_5412.MOV,television,train
0001281,INCLUDE/Electronics/54. Cell phone/MVI_5392.MOV,MVI_5392.MOV,cell phone,train
0001282,INCLUDE/Electronics/54. Cell phone/MVI_5393.MOV,MVI_5393.MOV,cell phone,train
0001283,INCLUDE/Electronics/54. Cell phone/MVI_5394.MOV,MVI_5394.MOV,cell phone,train
0001284,INCLUDE/Electronics/54. Cell phone/MVI_4538.MOV,MVI_4538.MOV,cell phone,train
0001285,INCLUDE/Electronics/54. Cell phone/MVI_4968.MOV,MVI_4968.MOV,cell phone,train
0001286,INCLUDE/Electronics/54. Cell phone/MVI_4969.MOV,MVI_4969.MOV,cell phone,val
0001287,INCLUDE/Electronics/54. Cell phone/MVI_4967.MOV,MVI_4967.MOV,cell phone,train
0001288,INCLUDE/Electronics/54. Cell phone/MVI_4540.MOV,MVI_4540.MOV,cell phone,train
0001289,INCLUDE/Electronics/54. Cell phone/MVI_4537.MOV,MVI_4537.MOV,cell phone,val
0001290,INCLUDE/Electronics/54. Cell phone/MVI_9102.MP4,MVI_9102.MP4,cell phone,train
0001291,INCLUDE/Electronics/54. Cell phone/MVI_9101.MP4,MVI_9101.MP4,cell phone,train
0001292,INCLUDE/Electronics/52. Lamp/MVI_5385.MOV,MVI_5385.MOV,lamp,train
0001293,INCLUDE/Electronics/52. Lamp/MVI_4528.MOV,MVI_4528.MOV,lamp,train
0001294,INCLUDE/Electronics/52. Lamp/MVI_5384.MOV,MVI_5384.MOV,lamp,train
0001295,INCLUDE/Electronics/52. Lamp/MVI_5386.MOV,MVI_5386.MOV,lamp,train
0001296,INCLUDE/Electronics/52. Lamp/MVI_5383.MOV,MVI_5383.MOV,lamp,train
0001297,INCLUDE/Electronics/52. Lamp/MVI_9095.MP4,MVI_9095.MP4,lamp,train
0001298,INCLUDE/Electronics/52. Lamp/MVI_4961.MOV,MVI_4961.MOV,lamp,train
0001299,INCLUDE/Electronics/52. Lamp/MVI_4962.MOV,MVI_4962.MOV,lamp,train
0001300,INCLUDE/Electronics/52. Lamp/MVI_4963.MOV,MVI_4963.MOV,lamp,val
0001301,INCLUDE/Electronics/52. Lamp/MVI_4530.MOV,MVI_4530.MOV,lamp,val
0001302,INCLUDE/Electronics/52. Lamp/MVI_4531.MOV,MVI_4531.MOV,lamp,train
0001303,INCLUDE/Electronics/55. Computer/MVI_5397.MOV,MVI_5397.MOV,computer,val
0001304,INCLUDE/Electronics/55. Computer/MVI_5396.MOV,MVI_5396.MOV,computer,train
0001305,INCLUDE/Electronics/55. Computer/MVI_5395.MOV,MVI_5395.MOV,computer,train
0001306,INCLUDE/Electronics/55. Computer/MVI_4542.MOV,MVI_4542.MOV,computer,train
0001307,INCLUDE/Electronics/55. Computer/MVI_4972.MOV,MVI_4972.MOV,computer,train
0001308,INCLUDE/Electronics/55. Computer/MVI_4970.MOV,MVI_4970.MOV,computer,train
0001309,INCLUDE/Electronics/55. Computer/MVI_4541.MOV,MVI_4541.MOV,computer,train
0001310,INCLUDE/Electronics/55. Computer/MVI_4971.MOV,MVI_4971.MOV,computer,val
0001311,INCLUDE/Electronics/55. Computer/MVI_9105.MP4,MVI_9105.MP4,computer,train
0001312,INCLUDE/Electronics/55. Computer/MVI_5398.MOV,MVI_5398.MOV,computer,train
0001313,INCLUDE/Electronics/55. Computer/MVI_9103.MP4,MVI_9103.MP4,computer,train
0001314,INCLUDE/Electronics/57. Screen/MVI_4549.MOV,MVI_4549.MOV,screen,train
0001315,INCLUDE/Electronics/57. Screen/MVI_4978.MOV,MVI_4978.MOV,screen,val
0001316,INCLUDE/Electronics/57. Screen/MVI_4550.MOV,MVI_4550.MOV,screen,train
0001317,INCLUDE/Electronics/57. Screen/MVI_4551.MOV,MVI_4551.MOV,screen,train
0001318,INCLUDE/Electronics/57. Screen/MVI_4552.MOV,MVI_4552.MOV,screen,train
0001319,INCLUDE/Electronics/57. Screen/MVI_4977.MOV,MVI_4977.MOV,screen,train
0001320,INCLUDE/Electronics/57. Screen/MVI_9111.MP4,MVI_9111.MP4,screen,train
0001321,INCLUDE/Electronics/57. Screen/MVI_9110.MP4,MVI_9110.MP4,screen,train
0001322,INCLUDE/Electronics/57. Screen/MVI_5403.MOV,MVI_5403.MOV,screen,train
0001323,INCLUDE/Electronics/57. Screen/MVI_5404.MOV,MVI_5404.MOV,screen,val
0001324,INCLUDE/Electronics/57. Screen/MVI_5405.MOV,MVI_5405.MOV,screen,train
0001325,INCLUDE/Electronics/53. Fan/MVI_5390.MOV,MVI_5390.MOV,fan,train
0001326,INCLUDE/Electronics/53. Fan/MVI_5387.MOV,MVI_5387.MOV,fan,train
0001327,INCLUDE/Electronics/53. Fan/MVI_4966.MOV,MVI_4966.MOV,fan,train
0001328,INCLUDE/Electronics/53. Fan/MVI_4964.MOV,MVI_4964.MOV,fan,train
0001329,INCLUDE/Electronics/53. Fan/MVI_4965.MOV,MVI_4965.MOV,fan,train
0001330,INCLUDE/Electronics/53. Fan/MVI_4535.MOV,MVI_4535.MOV,fan,val
0001331,INCLUDE/Electronics/53. Fan/MVI_4534.MOV,MVI_4534.MOV,fan,train
0001332,INCLUDE/Electronics/53. Fan/MVI_9098.MP4,MVI_9098.MP4,fan,val
0001333,INCLUDE/Electronics/53. Fan/MVI_4533.MOV,MVI_4533.MOV,fan,train
0001334,INCLUDE/Electronics/53. Fan/MVI_4532.MOV,MVI_4532.MOV,fan,train
0001335,INCLUDE/Electronics/53. Fan/MVI_5389.MOV,MVI_5389.MOV,fan,train
0001336,INCLUDE/Electronics/53. Fan/MVI_5388.MOV,MVI_5388.MOV,fan,train
0001337,INCLUDE/Electronics/58. Camera/MVI_5408.MOV,MVI_5408.MOV,camera,train
0001338,INCLUDE/Electronics/58. Camera/MVI_4980.MOV,MVI_4980.MOV,camera,val
0001339,INCLUDE/Electronics/58. Camera/MVI_4981.MOV,MVI_4981.MOV,camera,train
